ID,Provider_1,ProvID_1,Provider_2,ProvID_2,Stationnam,RiverName,RiverBasin,Country,CountryNam,Continent,HydroRegio,DrainArPro,DrainArLDD,YProvided,XProvided,YCorrected,XCorrected,ToCalibrat,ValidGLOFA,Legend_for,Comments,StartDate,EndDate,AddedDate,Lake,Reservoir,Lastupdate,CalibYear
G1928,WRIS,0,DFO,2009,Polavaram,Godavari,Godavari,IN,India,Asia,54,-9999,311631,17.242627,81.648826,17.15,81.65,1,1,HO_165,,12/1/1965,5/31/2014,5/10/2018,0,0,,0
G1929,WRIS,0,DFO,2011,Vijayawada,Krishna,Krishna,IN,India,Asia,54,251360,257437,16.521633,80.588569,16.55,80.35,1,1,HO_190,,1/1/1965,6/23/2015,5/10/2018,0,0,,0
G1930,WRIS,0,DFO,2012,K  Agraharam,Krishna,Krishna,IN,India,Asia,54,-9999,131081,16.259762,77.844351,16.35,77.75,1,1,HO_135,,6/1/1981,5/29/2007,5/10/2018,0,0,,0
G1931,DFO,2015,NA,NA,Na,Son,Ganges,IN,India,Asia,52,-9999,68262,24.884,84.195,24.95,84.25,0,1,,,,,,0,0,,0
G1932,DFO,2016,NA,NA,Na,Hugli,Ganges,IN,India,Asia,52,-9999,19522,23.534,88.335,23.55,88.35,0,1,,,,,,0,0,,0
G1933,DFO,2021,NA,NA,Na,Muluwusuhe,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,83828,34.694,94.725,34.75,94.75,0,1,,,,,,0,0,,0
G1934,WRIS,0,DFO,2029,Tikarapara,Mahanadi,Mahanadi,IN,India,Asia,54,124450,127207,20.601895,84.77607,20.55,84.75,1,1,HO_315,,5/28/1972,12/31/2016,5/10/2018,0,0,,0
G1935,WRIS,0,DFO,2031,Basantpur,Mahanadi,Mahanadi,IN,India,Asia,54,-9999,60443,21.72216,82.789448,21.65,82.85,1,1,HO_212,,5/12/1971,5/31/2014,5/10/2018,0,0,,0
G1936,WRIS,0,DFO,2034,Pauni,Wainganga,Godavari,IN,India,Asia,54,-9999,36946,20.795995,79.644709,20.75,79.65,1,1,HO_461,,1/1/1965,10/31/2005,5/10/2018,0,0,,0
G1937,DFO,2035,NA,NA,Na,Wainganga,Godavari,IN,India,Asia,54,-9999,21116,21.194,79.695,21.15,79.65,0,1,,,,,,0,0,,0
G1938,WRIS,0,DFO,2036,Tekra,Pranhita,Godavari,IN,India,Asia,54,-9999,109587,18.981311,79.943645,19.05,79.85,1,1,HO_468,,6/1/1965,12/31/2016,5/10/2018,0,0,,0
G1939,WRIS,0,DFO,2041,Naidupet,Swarnamukhi,East flowing rivers between Pennar and Kanyakumari,IN,India,Asia,54,-9999,2775,13.948298,79.896151,13.85,79.85,0,1,HO_38,many gaps on the data,12/1/1978,12/31/2015,5/10/2018,0,0,,0
G1940,WRIS,0,DFO,2042,Musiri,Cauvery,Cauvery,IN,India,Asia,54,66243,71409,10.944496,78.433656,10.95,78.35,1,1,HO_35,,6/2/1972,12/31/2016,5/10/2018,0,0,,0
G1941,DFO,2043,NA,NA,Na,Cauvery,Cauvery,IN,India,Asia,54,-9999,79572,11.204,79.605,11.25,79.55,0,1,,,,,,0,0,,0
G1942,DFO,2047,NA,NA,Na,Dniestr,Dniestr,MD,Moldova,Europe,32,-9999,69597,46.664,29.745,46.65,29.75,0,1,,,,,,0,0,,0
G1943,DFO,2057,NA,NA,Na,Al Khabur Lake,Tigris And Euphrates,SY,Syria,Asia,531,-9999,24862,36.404,40.815,36.35,40.75,0,1,,,,,,0,0,,0
G1944,DFO,2074,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,296924,38.924,106.785,38.95,106.75,0,1,,,,,,0,0,,0
G1945,DFO,2075,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,278780,37.574,105.795,37.55,105.75,0,1,,,,,,0,0,,0
G1946,DFO,2077,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,511265,35.504,110.565,35.55,110.55,0,1,,,,,,0,0,,0
G1947,DFO,2078,NA,NA,Na,Yiluo He,Yellow _ Huang He,CN,China,Asia,52,-9999,17926,34.694,112.815,34.65,112.85,0,1,,,,,,0,0,,0
G1948,DFO,2079,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,739953,34.964,113.535,34.95,113.45,0,1,,,,,,0,0,,0
G1949,DFO,2080,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,742510,35.144,114.885,35.15,114.85,0,1,,,,,,0,0,,0
G1950,DFO,2081,NA,NA,Na,Yellow _ Huang He,Yellow _ Huang He,CN,China,Asia,52,-9999,746585,35.864,115.785,35.85,115.75,0,1,,,,,,0,0,,0
G1951,DFO,2082,NA,NA,Weishan Lake,Na,Na,CN,China,Asia,52,-9999,23754,34.784,117.045,34.85,117.05,0,1,,,,,,0,0,,0
G1952,DFO,2085,NA,NA,Na,Pi,Huai He,CN,China,Asia,52,-9999,5740,31.994,116.505,32.05,116.55,0,1,,,,,,0,0,,0
G1953,DFO,2087,NA,NA,Na,Yangtze,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,1735840,31.724,118.395,31.75,118.45,0,1,,,,,,0,0,,0
G1954,DFO,2088,NA,NA,Na,Xiu Lake,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,9470,29.294,115.335,29.25,115.35,0,1,,,,,,0,0,,0
G1955,DFO,2089,NA,NA,Na,Xin,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,16000,28.484,116.775,28.45,116.75,0,1,,,,,,0,0,,0
G1956,DFO,2090,NA,NA,Na,Ganjian,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,5030,28.394,117.945,28.45,117.95,0,1,,,,,,0,0,,0
G1957,DFO,2091,NA,NA,Na,Qu,Fuchun Jiang,CN,China,Asia,52,-9999,10251,29.024,119.115,29.05,119.15,0,1,,,,,,0,0,,0
G1958,DFO,2094,NA,NA,Na,Fuchun,Fuchun Jiang,CN,China,Asia,52,-9999,38186,30.014,120.015,30.05,120.05,0,1,,,,,,0,0,,0
G1959,DFO,2095,NA,NA,Na,Min Mouth,Min Jiang,CN,China,Asia,52,-9999,55532,26.054,119.205,26.05,119.25,0,1,,,,,,0,0,,0
G1960,DFO,2096,NA,NA,Na,Min,Min Jiang,CN,China,Asia,52,-9999,44258,26.414,118.485,26.45,118.45,0,1,,,,,,0,0,,0
G1961,DFO,2097,NA,NA,Na,Jian,Min Jiang,CN,China,Asia,52,-9999,15003,27.044,118.305,27.05,118.25,0,1,,,,,,0,0,,0
G1962,DFO,2098,NA,NA,Na,Gan,Yangtze _ Chang Jiang,CN,China,Asia,52,-9999,41312,26.684,114.795,26.65,114.75,0,1,,,,,,0,0,,0
G1963,DFO,2100,NA,NA,Na,Han,Han Jiang,CN,China,Asia,54,-9999,29743,23.624,116.685,23.65,116.65,0,1,,,,,,0,0,,0
G1964,DFO,2190,NA,NA,Na,Cagayan Mouth,Na,PH,Philippines,Asia,55,-9999,27202,18.134,121.635,18.15,121.65,0,1,,,,,,0,0,,0
G1965,DFO,2201,NA,NA,Na,Tarlac,Na,PH,Philippines,Asia,55,-9999,1795,15.614,120.555,15.65,120.55,0,1,,,,,,0,0,,0
G1966,DFO,2205,NA,NA,Na,Pampanga Delta,Na,PH,Philippines,Asia,55,-9999,9459,14.894,120.735,14.95,120.75,0,1,,,,,,0,0,,0
G1967,DFO,2206,NA,NA,Na,Tarlac,Na,PH,Philippines,Asia,55,-9999,240,15.344,120.465,15.35,120.45,0,1,,,,,,0,0,,0
G1968,DFO,2209,NA,NA,Na,Tineg,Na,PH,Philippines,Asia,55,-9999,4977,17.594,120.645,17.55,120.55,0,1,,,,,,0,0,,0
G1969,DFO,2214,NA,NA,Na,Mindanao,Na,PH,Philippines,Asia,55,-9999,20544,7.154,124.335,7.15,124.35,0,1,,,,,,0,0,,0
G1970,DFO,2216,NA,NA,Na,Pulangi,Na,PH,Philippines,Asia,55,-9999,6759,7.154,124.785,7.15,124.75,0,1,,,,,,0,0,,0
G1971,DFO,2379,NA,NA,Na,Murrumbidgee,Murray,AU,Australia,Australia_Oceania,68,-9999,31626,-34.695,146.475,-34.75,146.45,0,1,,,,,,0,0,,0
G1972,DFO,2414,NA,NA,Na,Artibonite,Na,HT,Haiti,North_America,14,-9999,9278,19.214,-72.584,19.15,-72.65,0,1,,,,,,0,0,,0
G1973,DFO,2481,NA,NA,Na,Guayape,Patacua,HN,Honduras,North_America,14,-9999,7811,14.714,-85.994,14.75,-85.95,0,1,,,,,,0,0,,0
G1974,DFO,2489,NA,NA,Na,Patuca,Patacua,HN,Honduras,North_America,14,-9999,24022,15.614,-84.374,15.55,-84.35,0,1,,,,,,0,0,,0
G1975,CEMADEN ANA,15235000,DFO,2602,Puerto Varador,Mamore,Amazonas,BO,Bolivia,South_America,25,153000,148780,-14.875,-65.125,-15.05,-65.05,1,1,,,3/1/2000,12/31/2004,,0,0,,0
G1976,DFO,2619,NA,NA,Na,Ichilo,Amazonas,BO,Bolivia,South_America,25,-9999,16059,-16.155,-64.664,-16.15,-64.65,0,1,,,,,,0,0,,0
G1977,DFO,2621,NA,NA,Na,Isiboro,Amazonas,BO,Bolivia,South_America,25,-9999,4884,-15.885,-65.294,-15.85,-65.25,0,1,,,,,,0,0,,0
G1978,DFO,10509,NA,NA,Na,Darling,Murray,AU,Australia,Australia_Oceania,68,-9999,460416,-33.0054,142.3634,-33.05,142.35,0,1,,,,,,0,0,,0
G1979,DFO,14973,NA,NA,Na,Okavango _ Cubango,Okavango,NA,Namibia,Africa,47,-9999,100280,-17.865,19.62,-17.85,19.65,0,1,,,,,,0,0,,0
G1980,DFO,100002,NA,NA,Na,Na,Na,MX,Mexico,North_America,14,-9999,4229,19.034,-96.164,19.05,-96.15,0,1,,,,,,0,0,,0
G1981,DFO,100007,NA,NA,Na,Balsas,Na,MX,Mexico,North_America,14,-9999,113291,18.044,-102.194,18.05,-102.15,0,1,,,,,,0,558,,0
G1982,DFO,100014,NA,NA,Na,Na,Papaloapan,MX,Mexico,North_America,14,-9999,23152,18.584,-95.669,18.55,-95.75,0,1,,deleted GFDSid atation 1013,,,,0,0,,0
G1983,CVC,26067010,DFO,100024,JUANCHITO,CAUCA,Magdalena,CO,Colombia,South_America,25,9003,9274,3.450754,-76.470585,3.35,-76.45,1,1,,,10/1/1945,6/30/2015,10/21/2016,0,0,,0
G1984,CVC,26087050,DFO,100028,MEDIACANOA,CAUCA,Magdalena,CO,Colombia,South_America,25,11880,12118,3.899676,-76.351893,3.85,-76.35,1,1,,,6/1/1965,6/30/2015,10/21/2016,0,0,,0
G1985,CVC,26107060,DFO,100031,GUAYABAL,CAUCA,Magdalena,CO,Colombia,South_America,25,15856,16319,4.406981,-76.123485,4.35,-76.15,1,1,,,1/1/1959,6/30/2015,10/21/2016,0,0,,0
G1986,DFO,100052,NA,NA,Na,Chenab,Indus,PK,Pakistan,Asia,52,630577,290910,29.294,70.965,29.25,70.95,0,1,,,,,,0,0,,0
G1987,DFO,100053,NA,NA,Pakistan 2,Indus,Indus,PK,Pakistan,Asia,52,778949,743250,27.764,68.625,27.75,68.65,0,1,,,,,,0,0,,0
G1988,DFO,100078,NA,NA,Na,Na,Na,MX,Mexico,North_America,13,-9999,3059,31.904,-114.704,31.95,-114.75,0,1,,,,,,0,0,,0
G1989,DFO,100079,NA,NA,Na,Apure,Orinoco,VE,Venezuela,South_America,25,-9999,44582,8.054,-69.344,8.05,-69.35,0,1,,,,,,0,0,,0
G1990,DFO,100080,NA,NA,Na,Apure,Orinoco,VE,Venezuela,South_America,25,-9999,54293,7.874,-68.714,7.85,-68.75,0,1,,,,,,0,0,,0
G1991,DFO,100081,NA,NA,Na,Na,Orinoco,VE,Venezuela,South_America,25,-9999,18337,7.514,-68.444,7.45,-68.45,0,1,,,,,,0,0,,0
G1992,DFO,100082,NA,NA,Na,Na,Orinoco,VE,Venezuela,South_America,25,-9999,3935,7.604,-68.624,7.65,-68.65,0,1,,,,,,0,0,,0
G1993,DFO,100083,NA,NA,Na,Na,Orinoco,VE,Venezuela,South_America,25,-9999,3198,7.334,-67.724,7.35,-67.75,0,1,,,,,,0,0,,0
G1994,DFO,100084,NA,NA,Na,Capanaparo,Orinoco,VE,Venezuela,South_America,25,-9999,15636,7.064,-67.544,7.05,-67.45,0,1,,,,,,0,0,,0
G1995,DFO,100088,NA,NA,Na,Na,Orinoco,VE,Venezuela,South_America,25,-9999,830071,8.144,-63.494,8.15,-63.45,0,1,,,,,,0,0,,0
G1996,DFO,100128,NA,NA,Na,Pilcomayo,Parana,BO,Bolivia,South_America,26,-9999,77806,-21.285,-63.494,-21.25,-63.55,0,1,,updated metadata 201604 following https://floodobservatory.colorado.edu/SiteDisplays/100128.htm,,,,0,0,,0
G1997,DFO,100117,NA,NA,Na,Mauri,Lake Titicaca,BO,Bolivia,South_America,27,-9999,76051,-17.325,-68.624,-17.35,-68.65,0,1,,,,,,0,0,,0
G1998,DFO,100127,NA,NA,Na,Desaguadero,Lake Titicaca,BO,Bolivia,South_America,27,-9999,78695,-17.505,-68.534,-17.55,-68.45,0,1,,updated metadata 201604 following http://www.gdacs.org/floodmerge/area.aspx?id=100127,,,,0,0,,0
G1999,CEMADEN ANA,15242000,DFO,100122,Puerto Siles,Mamore,Amazonas,BO,Bolivia,South_America,25,227000,217631,-12.875,-65.125,-13.05,-65.05,1,1,,,3/1/2000,3/31/2011,,0,0,,2017
G2000,CEMADEN ANA,15275100,DFO,100125,Rurrenabaque,Beni,Amazonas,BO,Bolivia,South_America,25,70000,68830,-14.375,-67.625,-14.55,-67.55,1,1,,,3/1/2000,2/1/2015,,0,0,,2017
G2001,DFO,253,NA,NA,Na,Shire,Zambezi,MW,Malawi,Africa,46,-9999,142811,-16.245,34.965,-16.25,34.95,0,1,,,,,,0,0,,0
G2002,BDHI,12802,NA,NA,Charles Fuhr,Santa Cruz,Patagonia,AR,Argentina,South_America,27,-9999,11888,-50.251944,-71.907778,-50.25,-71.85,1,1,data comes from http://www.mininterior.gov.ar/obras publicas/rh base.php,Lake Id 301,12/19/1955,8/31/2000,,301,0,,0
G2003,Synthetic,0,NA,NA,Na,Na,Na,CA,Canada,North_America,11,-9999,2211,0,0,82.95,-73.65,0,0,,,,,,0,0,,0
G2004,Synthetic,0,NA,NA,Na,Na,Na,CA,Canada,North_America,11,-9999,7392,0,0,81.75,-70.25,0,0,,,,,,0,0,,0
G2005,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,8427,0,0,75.55,99.25,0,0,,,,,,0,0,,0
G2006,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,20090,0,0,75.45,99.25,0,0,,,,,,0,0,,0
G2007,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,5264,0,0,75.35,97.35,0,0,,,,,,0,0,,0
G2008,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,11120,0,0,75.25,97.45,0,0,,,,,,0,0,,0
G2009,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,4405,0,0,75.15,107.15,0,0,,,,,,0,0,,0
G2010,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,7270,0,0,74.95,106.35,0,0,,,,,,0,0,,0
G2011,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,8566,0,0,74.95,106.55,0,0,,,,,,0,0,,0
G2012,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,47637,0,0,74.45,100.35,0,0,,,,,,0,0,,0
G2013,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,9147,0,0,73.45,91.15,0,0,,,,,,0,0,,0
G2014,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,107545,0,0,73.35,91.35,0,0,,,,,,0,0,,0
G2015,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,6121,0,0,73.35,93.05,0,0,,,,,,0,0,,0
G2016,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,116932,0,0,73.25,90.95,0,0,,,,,,0,0,,0
G2017,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,97993,0,0,73.25,93.05,0,0,,,,,,0,0,,0
G2018,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,86070,0,0,73.25,94.05,0,0,,,,,,0,0,,0
G2019,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,69502,0,0,73.25,95.45,0,0,,,,,,0,0,,0
G2020,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,126921,0,0,73.15,90.95,0,0,,,,,,0,0,,0
G2021,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,7343,0,0,73.15,94.05,0,0,,,,,,0,0,,0
G2022,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,13157,0,0,73.15,95.45,0,0,,,,,,0,0,,0
G2023,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,27581,0,0,72.95,86.65,0,0,,,,,,0,0,,0
G2024,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,256667,0,0,72.95,86.85,0,0,,,,,,0,0,,0
G2025,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,226296,0,0,72.95,119.95,0,0,,,,,,0,0,,0
G2026,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,14370,0,0,72.85,91.35,0,0,,,,,,0,0,,0
G2027,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,8417,0,0,72.85,116.15,0,0,,,,,,0,0,,0
G2028,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,10863,0,0,72.85,119.85,0,0,,,,,,0,0,,0
G2029,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,110644,0,0,72.75,91.25,0,0,,,,,,0,0,,0
G2030,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4720,0,0,72.75,101.05,0,0,,,,,,0,0,,0
G2031,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,12827,0,0,72.65,101.05,0,0,,,,,,0,0,,0
G2032,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,313228,0,0,72.45,103.85,0,0,,,,,,0,0,,0
G2033,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,4933,0,0,72.35,85.95,0,0,,,,,,0,0,,0
G2034,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,22104,0,0,72.35,103.05,0,0,,,,,,0,0,,0
G2035,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4569,0,0,72.35,103.95,0,0,,,,,,0,0,,0
G2036,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,8606,0,0,72.35,126.55,0,0,,,,,,0,0,,0
G2037,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,7939,0,0,72.25,85.45,0,0,,,,,,0,0,,0
G2038,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,15611,0,0,72.25,85.75,0,0,,,,,,0,0,,0
G2039,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,4590,0,0,72.25,92.25,0,0,,,,,,0,0,,0
G2040,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,8039,0,0,72.25,92.45,0,0,,,,,,0,0,,0
G2041,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,289544,0,0,72.25,103.05,0,0,,,,,,0,0,,0
G2042,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,6752,0,0,72.15,85.45,0,0,,,,,,0,0,,0
G2043,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,14460,0,0,72.15,110.45,0,0,,,,,,0,0,,0
G2044,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,26702,0,0,72.05,110.65,0,0,,,,,,0,0,,0
G2045,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4709,0,0,72.05,123.85,0,0,,,,,,0,0,,0
G2046,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,213280,0,0,71.95,123.65,0,0,,,,,,0,0,,0
G2047,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,100482,0,0,71.85,89.95,0,0,,,,,,0,0,,0
G2048,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,14537,0,0,71.85,110.55,0,0,,,,,,0,0,,0
G2049,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,11442,0,0,71.85,110.75,0,0,,,,,,0,0,,0
G2050,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4519,0,0,71.75,102.05,0,0,,,,,,0,0,,0
G2051,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,18273,0,0,71.75,114.35,0,0,,,,,,0,0,,0
G2052,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,15880,0,0,71.75,123.55,0,0,,,,,,0,0,,0
G2053,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,4406,0,0,71.65,88.55,0,0,,,,,,0,0,,0
G2054,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,192362,0,0,71.65,123.55,0,0,,,,,,0,0,,0
G2055,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,8774,0,0,71.55,88.55,0,0,,,,,,0,0,,0
G2056,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,7526,0,0,71.45,88.65,0,0,,,,,,0,0,,0
G2057,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,16822,0,0,71.45,89.05,0,0,,,,,,0,0,,0
G2058,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,80139,0,0,71.35,89.15,0,0,,,,,,0,0,,0
G2059,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,168415,0,0,71.35,103.05,0,0,,,,,,0,0,,0
G2060,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,8269,0,0,71.35,103.15,0,0,,,,,,0,0,,0
G2061,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,35116,0,0,71.35,144.45,0,0,,,,,,0,0,,0
G2062,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,62728,0,0,71.25,99.35,0,0,,,,,,0,0,,0
G2063,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,29770,0,0,71.25,99.55,0,0,,,,,,0,0,,0
G2064,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,18012,0,0,71.15,92.85,0,0,,,,,,0,0,,0
G2065,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4581,0,0,71.15,135.95,0,0,,,,,,0,0,,0
G2066,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,31030,0,0,71.05,91.55,0,0,,,,,,0,0,,0
G2067,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,7944,0,0,71.05,92.85,0,0,,,,,,0,0,,0
G2068,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,244397,0,0,71.05,136.05,0,0,,,,,,0,0,,0
G2069,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,9288,0,0,70.95,95.35,0,0,,,,,,0,0,,0
G2070,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,16522,0,0,70.95,144.25,0,0,,,,,,0,0,,0
G2071,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,17102,0,0,70.95,144.45,0,0,,,,,,0,0,,0
G2072,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,355908,0,0,70.95,150.75,0,0,,,,,,0,0,,0
G2073,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,39107,0,0,70.85,89.75,0,0,,,,,,0,0,,0
G2074,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,511,-9999,38523,0,0,70.85,89.95,0,0,,,,,,0,0,,0
G2075,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,31230,0,0,70.85,95.15,0,0,,,,,,0,0,,0
G2076,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,44924,0,0,70.85,97.45,0,0,,,,,,0,0,,0
G2077,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,52913,0,0,70.85,97.85,0,0,,,,,,0,0,,0
G2078,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,4921,0,0,70.85,112.55,0,0,,,,,,0,0,,0
G2079,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,5931,0,0,70.85,145.15,0,0,,,,,,0,0,,0
G2080,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,6670,0,0,70.85,150.75,0,0,,,,,,0,0,,0
G2081,Synthetic,0,NA,NA,Na,Na,Na,CA,Canada,North_America,11,-9999,12472,0,0,70.75,-80.55,0,0,,,,,,0,0,,0
G2082,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,7498,0,0,70.75,97.45,0,0,,,,,,0,0,,0
G2083,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,5141,0,0,70.75,98.05,0,0,,,,,,0,0,,0
G2084,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,27660,0,0,70.75,112.55,0,0,,,,,,0,0,,0
G2085,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,33075,0,0,70.75,113.25,0,0,,,,,,0,0,,0
G2086,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,26993,0,0,70.75,113.35,0,0,,,,,,0,0,,0
G2087,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,34526,0,0,70.75,133.35,0,0,,,,,,0,0,,0
G2088,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,5365,0,0,70.75,142.95,0,0,,,,,,0,0,,0
G2089,Synthetic,0,NA,NA,Na,Na,Na,RU,Russian Federation,Asia,512,-9999,10189,0,0,70.75,145.15,0,0,,,,,,0,0,,0
